col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,label
1.2978,4.4359,243.05,0.67911,0.057612,3.1191,4.484,2.2378,0.94088,1.0171,1.7746,0.22052,0.25414,0.064673,4.4095,0.56464,0.6566772064540728,2.6056,1.964,0.077993,0.060296,0.013589,4.4947,0.014469,1.3113,0.79387,2.5551,0.015005,0.084196,2.0332,0.61381,0.14747584480206538,0.31076,0.015514,0.68007,60.039,2.4973,1.3415,1.3732,0.34079,0.39608,3.6928,0.011161,3.5647,4.4068,3.3394,0.034894,4.5199,0.026373,0.072384,1.5944,0.089026,0.32995,0.031055,1.1578,3.7324,0.0019774,2.3588,0.033658,0.077521,0.020926,0.098305,0.022328,1.5732,0.069671,0.098251,3.209,0.53594,0.0022734,0.087407,2.6969,2.9795,0.33947,0.047193,3.6915,0.027559,0.0022835,2.502183838209983,0.07627,0.82483,3.2941,1.0191,2.3148,0.39185,0.047312,1.2882,0.51965,0.32559,0.021231,0.072468,0.04235,1.1565,0.99882,0.018545,0.039332,0.019133,4.3727,2.3559,0.084252,0.98273,1
0.0049903,2.1616,495.03,2.8521,0.0074761,3.4446,2.0388,2.7405,3.4882,0.062054,5.0149,1.0404,0.005436,1.7062,1.4416,3.4961,0.092234,3.1895,4.6578,0.075993,0.023146,0.0034461,0.69404,0.1380746264010327,0.056149,1.2051,1.5668,0.010455,0.21915910395547947,1.7346,0.47396,0.041556,0.091915,0.048061,1.4565,72.019,0.90632,4.0166,3.9075,0.4316,2.548669153979239,4.7452,0.065028,1.1103,8.0172,0.42011,9.1888,4.2096,0.06201,0.021363,2.0714,0.083788,0.057068,0.070668,1.5004,0.7754,0.011445,4.8702,1.1938,0.093748,0.040506,0.028517,0.014176,0.4364,0.06848,3.4951,2.5444354611398965,4.7299,0.050755,0.077807,1.9421,4.294,0.034718,0.023344,1.2056,0.021095,0.091232,1.9894,0.091796,0.47489,0.09029,0.082115,4.6641,0.081226,0.011539,2.8633,3.5569,0.031966,0.048092,0.055601,0.01293,2.530778381849315,0.46629,0.020062,0.0090302,0.066564,1.7613,3.6703,0.059601,0.50005,1
0.94934,3.7125,744.05,3.7326,0.0079303,1.7008,1.7917,0.3009,0.58474,0.0051803,1.2391,3.9713,0.19533,0.25618,0.71241,1.9556,0.064166,4.4035,3.9664,0.030503,0.089164,0.097089,0.15328,0.075195,0.010915,0.81098,0.57103,0.082758,0.34202,2.3066,0.044281,0.14747584480206538,0.088424,0.06639,4.1937,636.08,1.9351,3.5985,3.6655,2.3682,2.925,2.3506,0.054407,4.3203,57.297,3.7048,0.043302,3.2781,0.53657,0.2463362889608177,2.0778,0.023009,0.060353,0.030485,4.5506,3.3145,0.073488,4.4871,0.13222,0.0075131,0.099788,0.044996,0.17616254129692835,0.54888,0.06598,0.15008,1.0793,0.16365,0.049202,1.0061,1.4897,2.8099,0.049877,0.07308,1.4892,0.051596,0.048156,0.35525,0.073417,1.7447,0.96183,5.2584,3.1059,0.51385,0.056336,3.2369,2.1274,1.9606,0.54663,0.092769,0.071314,4.9925,0.53885,0.098231,0.015987,0.0060053,2.3944,4.0575,0.060174,0.035088,1
0.63463,2.0763,129.04,3.0129,0.074337,3.9174,4.1498,0.65765,2.3338,0.084193,2.7477,3.7535,0.32829,2.2871,2.9406,1.0127,0.053349,2.4369,2.0425,0.066065,0.02283,0.09111,5.0266,0.027902,0.60287,3.0223,4.8661,0.069377,0.069508,4.7749,0.022036,0.068737,0.62446,0.074272,3.9789,22.063,2.2466,2.5689823137931036,1.9449,0.57827,2.3003,2.4496,0.0863,1.2505,2.3654,2.6246407405498284,0.084134,3.0069,0.032443,0.082272,2.6278,0.025209,0.018358,0.042401,4.7048,0.52277,0.05902,1.1349,0.087246,0.097726,0.087142,0.077172,0.038488,1.6703,0.075554,3.2967,2.9491,2.5974,0.036493,0.049376,5.0771,4.1879,0.02,0.056976,4.7849,0.023076,0.069508,0.88402,0.0032558,0.79689,3.9015,6.044,1.5596,0.54909,0.027896,2.5699230327586204,2.0191,0.0072216,0.55585,0.075679,0.037498,3.8381,0.003918,0.051792,0.0061023,0.03676,0.5297,0.65028,0.18233786705172414,0.068013,1
0.40635,0.45947,608.02,3.3096,0.068588,4.804,1.2183,1.4391,2.5024905827586212,0.099308,0.50649,3.1225,0.079847,3.0551,1.6252,2.3049,0.6566772064540728,4.9799,3.0217,0.14103167503460207,0.020148,0.036488,0.031361,0.070204,0.035637,2.3948,0.3243,0.030474,0.17937,4.3222,0.15597810184347824,0.096179,0.16353,0.010625,1.5072,48.46470154639176,2.6529,0.8888,2.8199,0.62341,0.21303,2.5524,0.079135,1.5188,6.3103,2.2291,0.069772,1.6338,0.11516932531755138,0.94536,5.0105,0.064164,0.037871,0.05735,1.7173,3.1748,0.073699,2.2009,0.060757,0.01943,0.7127,0.03123,0.090709,0.1668,0.049308,0.96236,2.36,0.51933,0.0041126,0.17495,4.4149,4.2914,0.089093,0.0061493,1.0141,0.063611,0.2856752121256454,5.0116,0.072601,0.12612,2.2249,2.1067,3.3098,0.23406,0.020016,3.1512,2.5404,0.077857,0.36326,0.088395,0.074183,4.2278,0.047538,0.036421,0.069664,0.24632,0.19364,3.4365,0.077138,0.06411,1
1.3776,0.61297,53.032,4.6221,0.032618,2.8871,2.7578,4.9434,2.2535,0.033371,4.3427,1.8595,0.26383,2.7083,3.4258,1.9312,0.062162,3.4861,1.2722,0.0058782,0.0022151,0.014332,0.6693,0.071917,0.066361,0.30707,1.6658,0.067941,0.027079,3.0045,0.0022063,0.0030569,0.0056629,0.049832,1.8995,25.045,1.4025,3.5393,1.157,1.3355,2.548669153979239,2.4906,0.0879,1.8774,4.8533,1.5336,0.096132,2.9054,0.041307,0.066527,0.42541,0.063665,0.048154,1.3574,2.5699,1.1327,0.018941,2.5185,0.090953,0.078916,0.0013202,0.060157,0.17616254129692835,0.087072,0.013578,4.2037,4.9624,2.121,0.023914,0.080476,2.8306,3.9358,0.090694,0.098063,2.3938,0.030028,0.092611,3.4678,0.0064505,0.085426,3.8247,5.3039,2.6190219139414808,0.042902,0.051586,2.2771,3.367,0.067138,0.064805,0.031996,0.092984,3.3757,0.031329,0.035929,0.011285,0.0091174,0.38867,1.3175,0.040961,0.024588,1
0.051358,2.1883,27.039,3.4168,0.0013843,2.2542,4.1363,4.7037,0.49869,0.072239,2.5164232918088736,2.2722,0.07259,4.6517,4.3501,3.1013,0.023989,4.4955,2.551694627147766,8.1988,0.076722,0.036798,3.2114,2.7227,0.069614,0.51361,4.0178,0.047671,0.082075,4.5309,0.022956,0.086948,0.010345,0.015104,0.86785,14.012,0.0772,4.4238,3.9765,0.063608,2.9015,3.1361,0.076628,3.5831,4.655230085470086,3.8492,0.072999,0.69017,0.093941,0.026862,2.525697690068493,0.079215,0.099594,0.042615,4.9051,2.2259,0.03357,1.5105,0.5185,0.012789,0.028247,0.035651,0.03044,0.019951,0.072555,3.7869,2.7562,4.866,0.014478,0.04398,3.2344,0.83218,0.037092,0.025422,1.64,0.055898,0.010911,0.4989,0.089196,0.07099,0.52317,0.027807,1.732,0.092116,0.070874,2.6298,1.9267,0.021101,0.024411,0.040197,0.056913,5.0539,0.082562,0.014924,0.17473027077192982,0.027759,0.67965,3.5738,0.028683,0.096757,0
0.064777,4.1489,5.0186,4.8157,0.058091,1.8314,3.571,4.2337,2.431,0.0085409,4.7155,4.9474,0.029591,2.98,3.151,1.5029,0.042478,2.4985,2.6153,0.052615,0.062003,0.037517,3.8333,0.010476,0.0029846,2.5482910627118645,2.496051908006814,0.05671,0.036841,0.88157,0.0010403,0.010868,0.05689,0.069461,4.2137,1.0863,0.054913,3.908,0.61491,0.034393,2.2827,3.3138,0.092288,0.38533,1.0862,3.5207,0.063507,3.0924,0.069254,0.037774,1.5632,0.07668,0.060927,0.038349,1.4669,4.7088,0.020616,2.6440228840830446,0.0096242,0.0214,0.023196,0.026691,0.06119,0.00050044,0.053802,2.560379348958333,2.6194,1.5164,0.051498,0.034133,2.580142519930676,3.7871,0.056988,0.027984,1.6121,0.00032238,0.029966,4.8114,0.053633,0.093382,0.167,0.067641,4.6404,0.0086699,20.03,2.8603,2.5651,0.089198,0.019913,0.018912,0.034099,4.9459,0.054776,0.065708,0.071931,0.084983,0.16441,4.9641,0.0032871,0.057835,0
0.013369,2.9863,168.08,4.3348,0.058997,0.48785,2.9634,1.6781,0.26173,0.060127,4.2722,1.1356,0.045417,1.9598,4.3976,0.74698,0.30406,2.1641,2.2747,0.024415,0.13137238326460482,0.092149,3.4054,0.30664,0.001078,1.0332,3.8262,0.077235,0.21915910395547947,3.4635,0.028837,0.047713,0.030238,0.088656,0.19683,18.019,2.0944,1.6613,4.1228,0.33306,2.7011,3.6468,0.048517,4.392,2.5658,3.2067,0.053732,4.3811,0.097784,0.099245,0.29274,0.055723,0.34848,0.072285,3.2082,1.0129,0.092219,0.70199,0.062121,0.041616,0.036016,0.067462,0.084,0.34902,0.085399,4.3286,1.8282,0.80669,0.05631,0.061436,0.50319,1.577,0.030795,0.090563,0.99151,0.024559,0.098002,2.7348,0.34682,0.061057,4.0834,2.6206,4.9409,0.025587,0.093845,5.0143,1.7355,0.27495,0.35533,0.091921,0.075543,3.8933,0.17431673397941683,0.077117,0.099145,0.073636,4.1659,4.1764,0.086774,0.30789,0
0.38998,0.60992,478.03,5.0314,0.024118,2.106,1.8801,1.4877,3.9712,0.098412,2.7527,4.6913,0.32267,2.493,1.7561,2.1206,0.065119,1.5616,3.6252,0.065076,0.074501,0.045781,4.3739,0.0032854,0.57416,0.26911,0.50782,0.023748,0.09853,3.7701,0.023128,0.074719,0.16858,0.027151,2.5935,54.063,4.5778,4.1964,4.1144,2.5969,4.2727,1.5397,0.060077,2.8224,3.7115,4.665,0.015722,3.0422,0.082657,0.046209,4.0923,0.004263,0.15001,0.99798,0.32997,1.78,0.079467,2.6132,0.10305123195540308,0.051463,0.76929,0.068496,0.17616254129692835,1.673,0.084516,3.6769,5.0169,2.1123,0.039921,0.047214,2.580142519930676,2.4365,0.27737,0.034767,2.6845,0.043582,0.04076,4.3741,0.097693,0.16009,1.4088,1.7857,3.0591,0.75172,0.048672,4.0557,4.0392,1.4386,0.63537,0.071772,0.02215,2.6318,0.078867,0.027273,0.037965,0.7082,0.90878,3.7839,0.021044,0.012242,1
1.6324,4.7534,21.029,3.1163,0.035466,1.6155,3.6714,1.165,1.8644,0.054642,1.2314,3.2048,0.064741,0.83576,1.0559,4.4143,0.094564,4.3652,2.8123,0.051437,0.060298,0.041596,4.7311,0.021145,0.034303,2.7252,4.1677,0.080829,0.067568,1.3323,0.037685,0.058181,0.093163,0.034766,0.85753,3.0815,0.059763,1.4396,0.20301,0.017146,3.7871,0.94562,0.021569,2.45415207266436,1.8428,2.6404,0.047669,3.1385,0.048635,0.078554,1.0489,0.085393,0.096105,0.055197,3.556,1.6578,0.034851,4.8305,0.086102,0.034787,0.072445,0.094868,0.023965,0.053483,0.08907746990500863,0.37531,1.4439,0.29327,0.011387,0.031831,3.0448,0.35132,0.00072954,0.013459,2.3239,0.035969,0.2856752121256454,2.8847,0.072874,0.078787,1.9944,0.08838,0.42353,0.08787,0.038088,3.3602,2.3722,0.0031467,0.041796,0.050566,0.0089897,2.9186,0.080102,1.6421,0.00033844,0.063969,2.3621,2.603233161790017,0.065551,0.043691,0
0.047684,4.0248,500.02,1.2781,1.6384,2.5130114425385934,0.52227,4.0833,2.3122,0.0852,1.624,2.239,0.030332,0.69474,2.304,1.9187,4.9564,1.4098,0.18825,0.099716,0.023839,0.1054,1.4308,0.073825,0.089729,2.3363,0.93224,0.018288,0.21915910395547947,1.9968,0.026211,0.019365,0.0364,0.076814,0.39237,42.087,0.39565,4.1435,1.9326,0.565741306957265,0.64758,1.8746,0.030541,1.6058,5.6415,0.76592,0.067311,2.7771,0.071452,0.38752,4.2556,0.081666,0.74268,0.0012041,2.8051,1.0314,4.2691,1.3869,0.033894,0.026177,0.01026,0.075372,0.67433,0.070969,0.0017459,3.8248,2.2362,0.82597,0.093272,0.099565,0.70511,3.0167,0.065635,0.0027219,2.5986,0.041427,0.098237,3.8503,0.027747,0.084398,2.513145760273973,0.71224,4.6852,0.094073,0.36694,1.0309,4.3243,1.3021,0.021261,0.0024975,0.16725,2.530778381849315,0.73188,1.078,0.074024,0.051758,2.5383036449399654,4.4278,0.01826,0.09793,0
0.01381,2.0156,94.079,4.2565,0.18235743860627177,4.4873,2.2566,2.9348,2.8782,0.087153,4.5033,2.1598,0.1997,0.85752,4.6961,1.0956,0.09727,1.0487,1.6846,0.0072207,0.0076293,0.014238,0.16369,0.093764,0.056536,3.3606,4.5698,0.00062783,0.085104,2.4005,0.047693,0.071869,0.0054796,0.0010882,1.5144,41.093,3.6926,4.4419,4.3045,0.01828,5.0338,2.8806,0.044684,0.24392,6.2862,3.673,0.063704,1.4763,0.097004,1.9011,0.72537,0.047901,0.97071,0.029664,0.50069,3.2367,0.093239,3.1697,0.035231,0.038576,0.040433,0.088967,0.070511,0.064907,0.028597,0.35889,4.5142,3.6664,0.068687,0.92189,1.6797,0.75563,0.050529,0.05749,4.7533,0.058247,0.021062,3.7391,0.079171,0.19964,4.3121,2.8014,1.1089,0.08357,0.066889,0.14283,4.6356,0.097281,0.92278,0.080595,0.059264,2.496,0.045696,0.053603,0.0051659,0.0018053,0.87689,3.9512,0.039437,0.024824,1
0.21638,1.8113,259.05,4.8289,0.051921,3.6428,2.8156,2.8899,3.445,0.050099,4.5036,3.3426,4.0844,1.3716,2.202,2.4355,0.062111,0.67051,2.1453,0.095931,0.040247,0.041526,2.2867,0.051579,0.64349,0.56509,2.1665,0.088578,0.34543,2.6365,0.3602,0.02179,0.17392,0.038155,0.37624,23.041,2.2038,1.2198,2.3843,0.096692,1.6526,3.6919,0.084111,3.6803,3.3597,2.6246407405498284,0.02394,3.4848,0.046403,1.4231,4.2271,0.044661,0.070186,0.066314,3.1633,5.0327,0.019013,1.963,0.05831,0.070347,0.080976,0.015924,0.078314,0.66346,0.070347,4.5584,1.5488,4.868,0.026144,0.094048,1.6796,3.3315,1.1585,0.057793,2.5289998293103446,0.079019,0.063405,1.5723,0.034616,0.43884,1.8194,1.166,4.579,0.062124,0.096371,2.306,3.9732,0.036915,0.19703,0.063014,0.023,3.9997,0.089248,0.09496,0.05348,0.5336,5.0722,2.0976,0.057373,0.0047822,1
0.096639,3.8119,47.039,1.46,0.0068181,4.4805,2.3502,2.550597661512027,1.0587,0.034994,4.8044,3.7562,0.0080144,1.2687,1.1771,1.7179,0.079242,4.7792,3.3259,0.048894,0.086546,0.038457,0.96051,0.05152,0.021133,4.48,4.6948,0.026676,0.093438,3.4012,0.091374,0.01062,0.050061,0.05229,0.94742,5.0924,2.0419,1.9122,0.82325,0.0082735,1.5547,1.4234,0.13263977532423207,3.0396,1.4573,0.49932,0.068257,3.7951,0.0089476,2.0455,1.377,0.12665729751295338,0.023605,0.081002,0.43021,2.7339,0.0018142,4.4311,0.0053214,0.094853,0.69781,0.082221,0.042314,0.026869,0.053406,1.5251,3.0672,2.5205596412478335,0.049359,0.055203,1.5231,1.036,0.68696,0.050032,0.59762,0.0011478,0.09515,2.1629,0.084781,0.44913,3.5225,0.66504,0.71726,0.038117,0.02096,4.1754,2.4778,0.038467,1.9803,0.085727,0.020093,4.2762,0.045437,0.016954,0.072619,0.0032893,3.9387,3.5267,0.07667,0.048353,0
0.070954,1.2397,17.021,1.4537,0.06107,0.80262,2.6054,3.1199,0.79722,0.028972,0.66356,3.0884,0.083418,4.5879,2.8745,0.11248,0.038058,1.5053,0.54238,0.090572,0.039996,0.080583,1.8744,0.013959,0.026005,2.1374,3.1191,0.037444,0.095573,2.2366,0.011556,0.07138,0.071433,0.046498,3.0779,5.0791,5.7362,3.6834,1.9238,0.01291,0.99236,4.3482,0.090095,2.0888,2.199,3.0588,0.080191,4.8412,0.00044589,0.044928,2.9301,0.06805,2.9112,0.077907,1.1387,1.5413,0.072158,3.1985,0.040156,0.028524,0.039648,0.09514,0.017115,0.0083642,0.080901,3.8198,0.90808,0.74096,0.072741,0.066977,2.6694,3.6725,0.063013,0.056104,5.0254,0.097697,0.089744,3.5419,0.010317,0.071882,2.262,1.4433,0.65685,0.078082,0.07695,3.3264,3.5898,0.022866,0.066087,0.041937,0.0409,3.9752,0.088545,0.015076,0.045148,0.026985,0.24547,2.1317,0.05024,0.019127,0
1.0843,1.1262,33.032,2.8508,0.027167,1.1317,0.52296,0.10509,0.17453,0.094661,0.52537,1.577,0.19163,1.8244,2.1682,4.155,0.063491,1.5415,0.69969,0.071518,0.020266,0.037909,4.2455,0.014427,1.0101,1.4129,4.7305,0.045932,0.050505,0.19167,1.0618,0.086731,2.0845,0.098339,2.5196,11.08,2.0428,0.66585,2.6735,0.074952,0.98901,4.5963,0.060065,0.78136,4.655230085470086,4.3394,0.05237,4.0816,0.013938,3.0466,3.7767,0.035624,0.08613,1.0754,3.055,4.5406,0.076968,2.5856,0.017045,0.053363,0.0617,0.085182,0.075112,2.0244,0.083411,0.7632,0.27289,3.3099,0.099781,1.095,4.5446,0.84245,0.030613,0.00086589,1.5379,0.025951,0.2856752121256454,1.502,0.083798,0.31516,2.2502,4.0578,5.0053,0.073451,0.096613,1.4832,1.2435,0.084235,0.059074,0.06940403162905982,0.07913,0.1476,0.00025722,0.041363,0.045438,0.095399,0.7411,1.083,0.019986,0.010931,1
0.046378,2.0299,38.001,0.38086,0.028731,4.396,0.46524,4.0694,3.4887,0.047211,0.62376,0.57958,0.018515,0.73019,1.984,2.526,0.6566772064540728,1.0819,2.9819,0.097201,1.7367,0.085554,3.3857,1.731,0.042087,2.6499,2.664,0.069066,0.50516,0.1328,0.028091,1.8059,0.047689,0.083399,4.4873,11.052,0.016356,2.8345,4.3196,1.7995,4.3801,1.643,1.7964,3.3639,2.6127,4.7036,0.0029919,0.26692,0.021777,0.021344,4.7149,0.02518,0.064878,0.093656,2.5328794461805555,0.22961,1.7388,0.66649,0.0039041,0.042973,0.035497,0.094155,1.7276,0.011922,0.02149,2.7738,0.21359,0.11351,1.746,0.029002,4.4062,2.148,0.083054,0.029384,0.26893,1.8105,0.051047,3.9021,0.016578,0.039285,3.5812,0.039759,0.17076,0.079492,1.7248,1.2966,3.2501,0.0038872,0.072169,0.088849,0.034837,1.3619,0.039043,0.057214,1.776,0.0045186,2.7651,3.586,1.8049,0.093041,0
0.076651,2.4593,61.059,3.7223,0.099629,4.8945,2.8823,4.7584,3.6594,0.097463,4.1213,1.9208,0.046721,0.83605,0.78033,4.9369,1.1457,4.3032,2.0408,0.048524,0.050805,0.020759,4.7313,0.035311,0.099275,2.9922,0.62249,0.0848,0.18582,1.8175,0.15597810184347824,0.076784,0.013245,0.019652,0.94075,12.035,4.2104,2.0967,0.35337,2.1717,1.8398,3.3194,0.04142,0.23846,2.6056,2.1854,0.0955,4.1301,0.097702,0.073833,2.525697690068493,0.072595,0.3145138028125,0.085359,0.78181,3.6712,1.1132,4.8781,0.022718,1.0978,0.084403,0.0060623,0.065744,1.133,0.075891,3.8359,2.0429,1.6421,0.066686,0.012288,0.56039,0.60475,0.06052,0.067361,5.005,0.023963,0.0354,2.799,0.014099,0.060984,0.69406,2.1222,3.5647,1.0555,0.078285,3.1821,4.7067,0.087734,0.015031,0.079986,0.09502,4.7361,0.012566,0.044668,0.17473027077192982,0.054364,3.5436,2.4472,0.030032,0.011234,0
0.0019102,1.0436,130.02,4.9273,0.099531,1.5842,4.5951,1.5855,2.4306,0.056203,4.6453,3.0004,0.073018,3.3375,2.5768,2.1646,3.632,3.298,0.051072,0.46834,0.053843,0.0079292,4.1533,0.038218,0.074786,1.0712,1.5252,0.12838297531841655,0.081963,1.9039,0.087656,0.00022763,0.047752,0.090275,3.5908,21.01,0.39415,1.9085,4.2757,0.076473,4.7293,2.6766,0.026211,0.78039,2.5179,2.6246407405498284,0.06203,4.4187,0.073274,0.0054044,3.0062,0.024262,0.40869,0.084819,1.506,2.23,0.45693,4.3591,0.028529,0.092115,0.049131,0.07176,0.42766,0.079137,0.012689,1.5216,0.5203,2.3479,0.019141,0.018722,2.580142519930676,3.8703,0.083043,0.02059,1.328,0.060087,0.064556,0.13586,0.078336,0.050769,0.88773,0.41063,1.3748,0.096813,0.011616,1.4104,4.7721,0.094721,0.073668,0.034724,0.08337173283737023,3.0637,0.050141,0.037672,0.036889,0.052493,0.87551,3.5282,0.18233786705172414,0.095441,1
1.1196,2.6318,196.03,2.6433,0.016585,0.2537,4.1118,4.3812,3.0645,3.2625,0.58086,3.5628,0.044302,4.8272,3.4425,3.6474,0.073157,3.4798,0.28673,0.095994,0.089299,0.09786,1.1286,0.011601,0.43299,1.6218,0.20274,0.12838297531841655,0.11765,2.8348,0.069567,0.038255,0.75314,0.08298,4.6649,13.091,2.1325,0.80947,0.89176,0.42015,2.1053,2.1587,0.017947,1.9842,1.2778,4.3048,0.023214,2.5361,0.076602,0.40863,4.688,0.093675,0.079022,1.4745,0.12,3.9964,0.089591,3.6364,0.071288,0.085791,0.040819,0.0079946,0.036229,0.011803,0.032026,2.1825,2.0685,1.4283,0.0026255,0.052739,0.90683,4.544,0.42144,0.077474,0.55389,0.098176,0.099672,2.7063,0.09674868544194108,0.35397,2.1206,2.1574,0.45889,0.75757,0.022557,0.83597,2.0303,0.40895,2.1219,0.058586,0.084779,3.5597,1.4272,0.043542,0.017694,0.051231,1.5665,0.12489,0.043445,0.098027,1
0.47713,4.9064,291.01865924006904,2.9714,0.099803,3.6739,2.709,2.4574,3.8897,0.027423,2.8508,4.2592,0.64807,0.9749,0.50211,1.5328,0.013898,4.4574,0.56358,0.099267,0.023887,0.025511,1.0259,0.06028,0.39591,3.1073,3.1845,0.094,0.077149,3.3333,0.029964,0.07071,0.55802,0.070913,2.5218,153.09,3.1257,3.9907,2.1135,0.79114,2.548669153979239,2.119,0.063551,0.31918,6.2223,1.9219,0.013017,2.7636,1.4047,0.049218,4.682,0.080247,0.11742,0.51932,2.5328794461805555,0.81188,0.029397,4.5592,0.13553,0.071507,0.3778,0.093828,0.066359,0.20569,0.080364,3.4633,2.5444354611398965,2.6488,0.0032444,0.46777,4.7706,3.5032,0.64549,0.078688,0.14451,0.007395,0.071846,0.32749,0.02073,0.45836,3.975,1.5154,1.9579,0.42054,0.013268,3.5443,2.0692,0.64339,0.3184,0.059024,0.069208,0.81188,0.12915,0.090755,0.090799,0.50074,2.3588,1.8663,0.097267,0.17119,1
0.66599,1.8928,753.07,2.8851,0.063271,0.92473,4.0453,0.91382,1.5161,0.13311,2.2711,2.7734,1.4015,2.3897,4.3669,2.5768204903945113,0.019007,2.7748,0.95419,0.089386,0.082979,0.00034461,4.1801,0.063453,0.1560395744501718,1.6243,3.9017,0.053366,0.066184,0.76041,0.014398,0.01136,0.090852,0.048602,0.20998,54.079,3.7153,0.91892,3.5572,1.6294,0.050896,3.6816,0.013982,3.7549,5.8506,0.81799,0.051203,1.9349,0.088162,0.021511,1.43,0.035674,0.17985,0.094477,1.5722,1.0157,0.088662,1.237,0.067649,0.069721,0.077185,0.061939,0.017632,0.29662,0.02241,1.7973,2.9598,0.83247,0.17389592505308218,0.58679,3.3782,4.3381,0.16283,0.0069629,3.9541,0.019293,0.040015,2.2909,0.015952,5.8612,2.7029,1.169,4.455,0.10827,0.08483,3.4536,0.48671,0.42584,0.05797,0.078376,0.84789,2.0876,0.080642,0.064763,0.039228,0.27352,1.7694,4.2831,0.03184,0.28537,1
0.0056614,0.37949,8.0158,4.1293,0.039864,0.66428,0.2565,2.4557,0.60972,0.036431,1.4402,3.3569,0.010676,0.85613,3.1789,2.9009,0.097645,2.1798,4.7163,0.029394,0.061921,0.022505,4.2247,0.01817,0.014305,3.5668,4.9446,0.047614,0.059066,0.066656,0.07203,0.074453,0.015705,0.00097659,4.304,5.0832,0.064853,1.7004,4.8701,0.095068,2.1817,3.3343,0.0567,4.5036,2.057,3.4636,0.055983,2.3428,0.074159,0.092128,2.7621,0.012045,0.05862,0.071561,3.0902,3.222,0.033675,2.8976,0.047854,0.0028973,0.072861,0.034107,0.00017411,0.050144,0.014679,0.079452,2.7213,4.5564,0.053098,0.01269,2.8623,2.2172,0.077337,0.055996,4.8039,0.016339,0.040835,2.502183838209983,0.037494,0.037043,3.8614,0.051096,3.8512,0.098957,20.073,4.9688,2.4704,0.05858,0.030141,0.076628,0.038161,0.33987,0.016187,0.09427907471403812,0.018646,0.046803,1.2131,3.5856,0.057666,0.074502,0
0.04807,4.7109,37.036,0.095188,0.066324,4.3211,1.1708,2.2094,3.9108,0.066724,1.5458,1.9764,0.085717,4.6603,3.47,4.3458,2.768,1.9417,2.551694627147766,0.017487,0.047358,0.075784,3.6243,0.078347,0.091143,3.1932,1.5636,0.0030122,0.0022244,1.3859,0.026372,0.059861,0.031766,0.064794,2.5112,48.46470154639176,0.075642,2.5362,1.8071,0.0042099,3.0846,1.3186,0.087473,2.45415207266436,1.5988,0.66689,0.014553,1.7597,0.038625,0.0095338,4.5176,0.095765,0.0010966,0.02626,3.2918,2.2091,2.8051,4.8976,0.055667,0.053699,0.0093808,0.085413,0.062507,0.0037766,0.016016,1.4931,1.4634,1.6877,1.3806,0.059677,2.8368,0.66366,0.094197,0.046427,0.7335,0.013912,0.011081,0.3224,0.027651,0.052972,1.231,0.090657,2.0904,0.087799,1.4503,2.5699230327586204,1.6101,0.080282,0.087309,0.020412,0.030005,1.923,1.4063,0.058496,0.014639,0.074794,0.62155,4.4225,0.091649,0.069211,0
0.0065761,2.3391,301.06,1.8335,0.18235743860627177,4.9432,4.4691,4.1543,1.9872,0.032467,0.7052,5.0186,0.72313,4.381,3.2534,3.5435,0.046934,2.1751,3.5013,0.06499,0.050535,0.057619,1.5565,0.0046129,0.055865,0.089153,2.496051908006814,0.50787,0.51381,2.7961,0.027347,0.075686,0.09987,0.027259,2.5241,36.018,0.46916,4.7015,0.40151,0.021056,2.4528,3.7679,0.08911,4.7529,3.2294,3.5303,0.087202,0.26939,0.096742,0.48329,3.4734,0.069104,0.060852,0.052034,3.1015,3.3973,0.048087,1.9711,0.018457,0.020137,0.098595,0.079219,0.0067761,0.88082,0.091476,1.6801,0.11145,4.2648,0.092982,0.029975,4.1484,4.2165,0.0072278,0.054097,2.9682,0.01292,0.060619,2.502183838209983,0.025588,2.6728,3.6815,0.019444,1.6374,0.023547,0.034408,2.5203,1.3717,0.01434,0.0095648,0.06940403162905982,0.0011868,2.1492,0.47246,0.0081306,0.089659,0.046146,4.7154,2.8257,0.072082,0.010798,1
